52.3734206987568, 4.891266108070764
52.375857264979544, 4.883970499754685
52.35858880527771, 4.868435145502398
52.36047582438092, 4.885043383441214
52.3700407230528, 4.890064478465762
52.37064337331729, 4.8919098383942785
52.373001491009184, 4.892424822544372
52.37444229821246, 4.891766484411648
52.37436390162834, 4.898432970357734
52.37043375677274, 4.889806986407548
52.373211095383155, 4.8935835365946945
52.367341797047054, 4.908260584124567
52.37583106605771, 4.899935007363986
52.35887710513765, 4.881481409969247
52.36744661279048, 4.891566515472014
52.358431550124365, 4.879678965561745
52.369778698624344, 4.90105080649456
52.37619784953982, 4.880923510577126
52.375176087960156, 4.883627177010399
